level,date,purchased,review
Level 2. Rookie,Updated on 04 Sep 2020,Purchased,"[Customer Service]
Completely non existent live agent chat

I have sent multiple requests since 2nd of September, I have done all steps to activate my APN but still no data connection, but just to get help I have been trying both the leave a message option and live chat, but it is just non existent. an entire of waiting for the live agent and still nothing."
Level 2. Rookie,Updated on 03 Sep 2020,None,"[Network]
Perpetually 1-2 bars of signal when at home. Occasionally becomes 3G. 
PS: Staying in Seng Kang

[Customer Service]
Non-existent. It has a chatbot which gives you an illusion that someone is there answering your queries, but it is definitely not helpful. Good for you if you don't experience any issues from Day 1. But if you do, you'd wished so hard you did not port over, cos there won't be anyone assisting.

[Ease of porting]
3rd day now, number still not ported over. 

[Mobile App]
Slow, but functional.

[Delivery]
Scheduled delivery from 3-6pm. No calls at all to inform. Then all of a sudden, rider knocked on my door at 1030pm. I guessed after a few knocks and without response, then he was willing to call my mobile. Wow...impressive service.

[Misc]
I'm not sure why giga has such good reviews. Maybe my wife and I are just the few unlucky ones. If i were you reading these reviews, i'd seriously reconsider switching to giga. The amount of inconvenience this provider can cause is not worth the savings you get out of this."
Level 2. Rookie,Updated on 03 Sep 2020,Purchased,"been using giga 5GB plan since turn of new year 2020, got a fresh number. from the initial sign-up process to now, have been very happy with giga. 

[Customer Service]
when they were running the 40GB for $20 promotion a few weeks back, I had switched to it but changed my mind before the new cycle took effect. but when the promotion continued, decided to take it up again, however, maybe because of my earlier action, was u"
Level 2. Rookie,Updated on 31 Aug 2020,Purchased,"[Customer Service]
Impossible to reach Live agent!!! i have been trying in the chat for an hour and still waiting. I am trying to port over 4 M1 numbers but no signal after activating. Have many questions but very frustrating, no agents to talk to."
Level 2. Rookie,Updated on 28 Aug 2020,Purchased,"Problem faced during sign up for GIGA 40GB for $18 promotion plan on 26 August 2020.

The problem:

On 26 August 2020, I proceeded to assist my father to port in his phone number to GIGA, on his laptop. After creating an account using his e-mail and completing verification, the browser crashed during the registration process. Error message shows up telling us the site is under maintenance. The page was refreshed, and we logged in again, only for the browser to crash again halfway during registration. The page was refreshed again, and after opting to port in, the browser asked for payment details. After payment was made, an error message was shown again and page became unresponsive, received an SMS informing us the money has been transferred. The page was refreshed again, and seemingly no plan has been purchased. Issue was raised to GIGA, and live agent Sarah provided assistance at 2259H.

Subsequently, I received an email notification from GIGA informing me that temporary SIM with a port in request will be delivered to me on previously selected date. This is strange, since the sign up process was done on my father’s laptop, but I have only signed up on my phone’s GIGA app previously. How did the sign up process get transferred from my dad’s account on his laptop, to my account in my phone? I did not provide any consent for my NRIC or account to be used during this new sign up process. 

Sarah did a check and confirmed that the new line is now registered under my account at 0022H, and told me she was having a headache and needed a rest at 0040H.

The next morning, at 1026H, Sarah informed me that her team is doing an investigation on the matter. After multiple prompt for updates, Sarah told me she will get back to me by the end of the day and asked for my understanding that she is doing her best to assist me. At 1821H, Sarah told me they are still investigating and will only be updating me the next day.

After prompting, Sarah got back to me only at 1830H. According to her, the investigation findings confirmed that the line was signed under my name and email address, and the registration process for my father’s account was not completed. She proposed that I complete the registration process and sign up a new line for my father, but we can no longer sign up for the promotion, despite their delay. She reasoned that her late response was because they needed time to investigate to be sure of the findings before reverting me back to me. The investigation process took close to 2 full days only to tell me what I already knew, and was exactly the issue I had raised.

I asked Sarah about the new line that was incorrectly registered under my account, since my father’s port in number belonged to my father, it cannot be ported into my account. Sarah told me that the porting will fail, as they have indicated in the checklist before porting over. Clearly, the checklist was completed on the laptop, but now they make it seem like my fault. I repeated my  problem, and Sarah asked “How can you be in your father’s account. When he has not successfully completed the registration process.” However, I was able to successfully log in to my father’s account.

Sarah then suggest that we go to M1 for my father to transfer the line to me so the porting over can take place.  She also kept insisting that the 40GB for $18 promotion is over and that my father would have to sign up for other available plans.

Sarah then suggested to raise a refund and mentioned that they will get back to me after 7 days. I also had her hold the delivery of the SIM card. When I asked if my father will be getting a refund of $18 + $2 that was charged to his card, Sarah replied “As mentioned, if you do not wish to continue using the giga line, I will submit a refund request for you. In the meantime, can you confirm for his M1 number to be removed from porting in ? If yes I will do so now”.

Now I still have to wait for 7 working days before GIGA can get back to me regarding the outcome of the refund request.

In overall, very disappointed with GIGA and their customer service. I was communicating to the Customer Service Officer via Facebook Messenger, and had to deal with the bot replying my messages even though I was already connected to a CSO. I have already requested to speak to the supervisor or manager."
Level 2. Rookie,Updated on 27 Aug 2020,Purchased,"[Billing]
Was overcharged in my bill and Giga! Customer Service is close to non-existent. Giga! used to be one of the better MVNOs out there, but it's steadily going downhill.  Complacency could be a huge issue as well. Seeing the same issue of bill overcharging from other comments on FB as well. Contemplating to port out if the issue is unable to be resolved. Quite disappointing."
Level 2. Rookie,Updated on 19 Aug 2020,Purchased,"[Network] [Mobile App] [Billing] [Ease of porting]

Ported to GIGA from Singtel so in June 2020 so far so good :) easy to port and paid $2 for mailing of SIM card no issues at all there all smoothy. Connectivity no issues in fact much better than Singtel (no shade !) Mobile app kinda laggy but it is used for just checking so no complains for that. Billings wise, just emails sent in a cute little format so more pleasant to look at and pay for i guess."
Level 2. Rookie,Updated on 07 Aug 2020,None,"[Network]
Bad network in Woodlands.
But to be fair, other telco signal also not a lot better. 
[Customer Service]
Decent customer service though"
Level 2. Rookie,Updated on 06 Aug 2020,None,"[Billing]
Concurrent billing from giro so no worries.
[Network]
Fast network when there's no wifi.
[Customer Service]
Fast and efficient customer service.
[Ease of porting]
Just click and play.
[Mobile App]
Clean and smooth app, what else can u ask for??"
Level 2. Rookie,Updated on 06 Aug 2020,Purchased,"[Network]
Good and nice connection 
[Customer Service]
good customer service 
[Ease of porting]
easy to port over 
[Mobile App]
easy to use and able to check easily 
[Billing]
cheap and worth it"
Level 2. Rookie,Updated on 06 Aug 2020,Purchased,"[Network]
Very good fuast and fully 4g covers. i cant finish my data it roll over for 2mth fantastic.

[Customer Service]
Very fast n friendly. Easy n understandable"
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,"[Network]
Nice network coverage. 

[Customer Service]
Nice customer service experience.

[Billing]"
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,"[Network]
It is cheap with enough data, calls and sms. 
I love it. I will continue to use it.
Best tele service provider ever.
I am not sure of customer support because I NEVER HAD ANY PROB."
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,Giga offers affordable package with great services. Every easy to port over from other telco to Giga. Great customer experiences.
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,"I have ported in since late last year to giga! The reception has been great (not much difference compared to my previous telco provider), and the porting process was seamless as well. There hasn't been much issue for me to contact customer service, so wouldn't be able to comment on that (but I guess that's a great thing?). Strongly recommend for those seeking to port over to value-for-money SIM-only service!"
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,"I was so so surprised when they increased the data by 1GB!!! Now I have 5GB every month instead of 6GB!!!! :) Every month they will send me an email regarding offers e.g. Buy 1GB get 1GB for Instagram + Facebook usage.

[Network]
I live in the east and most of the time, I have no problems with the data.


[Customer Service]
I tried emailing them to ask some questions and they replied quite quickly, if I'm not wrong, within a day (weekday).

[Ease of porting]
I ported over at the night when my precious contract ended, the next morning it was done!

[Mobile App]
I don't really have a need to check it often, so it is okay for me.


[Billing]
Easy. I did auto-billing and every month they simply subtract 10 bucks from my account."
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,"Reliable service provider, smooth transition, great perks, good customer service and value for money...happy with Giga!"
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,"[Customer Service]
Although the price plan is good but when I sent enquiry via app for Friday promotion, there is no reply at all"
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,"[Network]
Overall a pretty good telco, just as the others I have used before. They are also relatively fast and that is really good!

[Customer Service]
Never had much problems so did not make use of the customer service, will see how when I need them.

[Ease of porting]
I did not use any porting service as I just got a new number.

[Mobile App]
Checks in once in a while and I really don't like how it will log you out sometimes but other than that its fine.

[Billing]
Standard billing, use debit/credit card. Really nothing to comment about."
Level 2. Rookie,Updated on 05 Aug 2020,Purchased,"[Network]
The most important part of the service is this, it has saved my life many times when my wifi fails me.

[Billing]
It is pretty easy as you don't have to worry about paying your bills with a paper receipt but it automatically get transacted from your bank account and leave you with an e-mail receip"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"Cons:
- Does not have a customer service line that you can call in times of emergency. Their chats operate during fixed hours only.
- You will get your monthly bill emailed to you but if you accidentally delete it, you have to write in to request for a copy to be sent.

Pros:
- Extremely generous voice and data plan. I’m on the 25 SGD plan and it gave me 1000 minutes and 25GB.
- Rollover Data benefit (e.g. if I had 10GB unused from previous month, my data for current month will be 25GB + 10GB = 35GB).

Verdict:
- For me, the pros outweighed the cons. Overall, a pleasant experience with giga for me!"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"I tried a lot of other mobile plan/networks and so far Giga is the best. Normally cheaper mobile network tends to be unstable but Giga rides on the Starhub so its very stable and the range is superb. Customer service can be reached easily within the app, very convenient and fast. The porting in is a bit slower than circle line but still acceptable. I like that Giga has smaller package to suit my useage I do not have to pay more for the data I do not need, and in months I need more, can always buy the extra in just a heartbeat on the app. Roaming and international data can also be bought extra with super cheap price t"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"[Network]
very reliable, no issue at all!

[Customer Service]
very helpful! I lost my sim card during my travel to thailand, I chat customer service, they just send new sim card right away, no charges! Bravo!

[Mobile App]
very intuitive, easy to use!

[Billing]
easy to add on or switch packages from the app"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"[Network]
With StarHub's super speedy 4G network, you don't have to worry as you can have data anywhere around Singapore & even works underground in the MRT!

[Customer Service]
All their customer service receptionists have been helpful and it won't take long for them to pick up your calls for any quires. Alternatively, u can qna straight from the Giga application which is very helpful as well!

[Billing]
With the e-statement sent to you every month to your preferred email, you can now keep track of how much u spent every month on phone bills! As you are not tied with any contracts, you can cancel anytime! However, with the amount of data you are getting for the price, it is worth every penny and definitely a great competitor in this telco business. As I have 3 accounts registered with Giga, it has never been a hassle checking for the e-statement! You will also be doing your part in saving trees as you will not have to hassle with paper bill statements delivered to you by mail!

[Mobile App]
The mobile app lets you check how much data you are left with and if you think you need more data, you can simply use the boost data function and it only costs $2 for 1GB extra! It is also one of the cheapest top-ups if you are planning on traveling! At only $5 for 1GB! Also, who doesn't love free Caller ID, Incoming Calls & SMS? Have queries, you can talk to Gina! If Gina can't help you, they will transfer you to a gigacare agent straight! Saving the best for the last, you can choose your Giga style for the application! Thanks for reading, it's never too late to join in the fun! Join me now & make Giga your preferred telco today!

gigaRoam APAC
1 GB @ $5.00

gigaRoam ROTW
1 GB @ $15.00

Talktime pack
100 mins @ $1.00

SMS pack
100 msgs @ $1.00

Data pack
1 GB @ $2.00

WhatsApp pack
1 GB @ $1.00

Insta 'n' FB pack
1 GB @ $1.00"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"[Ease of porting]

[Network]

[Customer Service]

[Mobile App]"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"Do make use of the various communication channels to ask any questions before porting over. It is very quick and easy ( a few more clearer instructions from the friendly customer service personnel never hurts)! I love there is auto roll over for data which is not available from other major telco, and the budget friendly packages is very suitable!"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"The best telco that I find so far. 
The cheapest in town. 
So easy to do the transfer with great customer service 24/7.
Rollover data is the best. Allows me to carry forward any unused data in the following.
Never fail send Invoice on time, no hidden cost. 
Will give you surprise sometimes. 
Any where can find this? Please let me know if can get better deal. 
Nothing I can complain so far."
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"So far no issue with Giga at all! 20 data plan where unused data is able to roll over to next month, along with 1000 sms and 1000 mins talk time, all for the price of $25 per month. Nothing more I could ask for 👍🏻 Have not contacted customer service because there’s no reason for me to do so."
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"It's the best decision to change my plan from singtel to giga that give me much more data at the same price i.e. 2GB to 25GB. I can use my data with ease. Value for money. Response from agent was very prompt too. Keep it up, Giga.👍👍👍
[Billing]

[Customer Service]"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,Maybe 10gb Data and 200mins for $10 will be more competitive. Customer service can be improve further.
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"[Billing] Simple and straight forward billing... no hidden charges

[Ease of porting]
Porting is breeze

[Customer Service]
Very efficient

[Network]
Super reliable 

[Mobile App]
Very friendly

Overall I have found best value for money in Giga."
Level 2. Rookie,Updated on 04 Aug 2020,None,"Awesome bundle plans and affordable, and network is stable too, coverage is good overall keep it up, bill payment is easy customer service response on point with troubleshooting, porting of number as easy as learning your a,b,c. #gigatastic 


[Network]"
Level 2. Rookie,Updated on 04 Aug 2020,Purchased,"[Customer Service]
I really amazed and love their live chat customer service function in the mobile app. 
They solve my problem efficiently 

[Mobile App]
User friendly , anything we need not more than 3 click away. 

I had recommended giga! to two of my friend , they love it too!"
Level 2. Rookie,Updated on 13 Jul 2020,None,"Best thing that happened in the postpaid mobile world in Singapore. Am on the $18 pop up plan, 20GB, 200min, 200sms. Closest competitor is GOMO without the rollover data but at $20.
Seamless porting process, very easy sign up, cheerful app, made even more cheerful with the gigatastic 20GB plus rollover data (for 2 months!).
Network coverage no difference from Red team, which I ported over from.
#Ditchyourglitch
Customer Service - very responsive and friendly from pre sign up enquiries to current times, live agent on chat is always available and fast. 
Giga team, please make VoLTE available?
Switch now. Best thing ever. 
Cheers."
Level 2. Rookie,Updated on 26 Jun 2020,Purchased,"After making the switch to giga from my old service provider, I've really been seeing a drastic improvement in my connection! Video calls have been smoother and all my downloads have been instant! Really love the customer service as well, assisted me with detail during the porting in process"
Level 2. Rookie,Updated on 26 Jun 2020,Purchased,"Affordable plan just right for my teenagers.  Easy to track data usage, most importantly its their good customer service ."
Level 3. Wonderkid,Updated on 25 Jun 2020,None,"[Network]
Riding on Starhub network. Giga's network is strong, and coverage was never an issue. These includes underground tunnels. Even as the train enters the tunnel, there are no drops in connection while gaming. Short for a few occasions where there are some connection issues but easily resolved with a restart. Download and surfing speeds are respectable. Overall, you will not be too disappointed with the network coverage"
Level 3. Wonderkid,Updated on 23 Jun 2020,None,"[Network] Based on StarHub. I have no issue with my call quality and streaming is fine.

[Mobile App] Pretty straight forward. Better than SingTel’s app that has so much bug in it.

[Billing] The beauty of giga is you will not experience bill shock. It’s a postpaid service on a prepaid platform. 

Everything is pay in advance so you don’t get bill shock. If you need additional 100 mins talk time, buy it at $1 else your call will cut off at the last minute left.

Note that they don’t bill by the seconds. Every 1-59 seconds are billed as 1 minute.

If you ran out of data, it will stop your data. Just have to go to the app and purchase 1gb for $2. 

If you do your homework, you know the value is good.

And yes, no pro-rate nonsense. First bill is already the subscription itself. No half month + 1 full month. Very fair. Just an additional $2 for SIM card delivery. 

Last but not least, you get to choose a pool of beautiful numbers.

Please note that I am rating this based on above mentioned experience. I have not came across any customer service with them because I didn’t went into any communication with them, which I know I try to avoid knowing how service level has lapsed over the service industry over the years just like M1. 

If your pricing remains right, I will continue with my support."
Level 2. Rookie,Updated on 17 Jun 2020,Purchased,Cheapest plan that I've searched. Good connection and customer service! Definitely recommend my friends for this !
Level 5. Genius,Updated on 15 Jun 2020,Purchased,"Easy to sign up.

Network is reliable and customer service is fast.

Mobile app is easy to use.

Cheapest pop-up plan at $18 for 20GB."
Level 2. Rookie,Updated on 12 Jun 2020,Purchased,Changed over from Singtel. Easy and intuitive. Good prices too for moderate data usage. Customer service is also fairly prompt!
Level 3. Wonderkid,Updated on 09 Jun 2020,Purchased,"[Network]
Many Blindspots everywhere, especially at work. No VoLTE.


[Customer Service]
Misleading and unhelpful CSO when queried on network issues. 


[Ease of porting]
NO problems for this


[Mobile App]
Clunky app interface. App frequently refreshes and logs me out


[Billing]
They bill you immediately when you wish to purchase their SIM, so you lose one month if you choose to port out as and when during your billing cycle. AFAIK, the only telco to do this. Also the only telco to charge for delivery sim fee. 

TLDR; a MVNO with uncompetitive data plans running on ""rollover"" data as a gimmick. Mediocre network one level below starhub, unhelpful CSO, compounded by a massive spending plan on social media influencers to advertise for them. Maybe they should spend that money on better CSO  training and network or plan improvements. For your sanity, pick a different telco. GOMO 30GB for $20 and GRID is better than their offerings at the similar price point. MyRepublic LIte PLan has it's own network issues in my experience but is still way better value than GIGA. Stay away."
Level 4. Prodigy,Updated on 08 Jun 2020,Purchased,"[Network]
It was good and fast until your call time is used up, you are not able to make any outgoing and have to add-on the bonus which doesn't allow +100min outgoing only or prorate.. 


[Ease of porting]
Porting is done online and everything is straight forward. 


[Customer Service]
I asked them questions their replies are somehow scripted and doesn't really solve my question..."
Level 2. Rookie,Updated on 04 Jun 2020,Purchased,Their customer service its really great and very helpful. Their products also cheap and affordable with a great network too! Unused data can be using for the following months too! It’s awesome!
Level 2. Rookie,Updated on 18 May 2020,None,Giga apps is user friendly! Thumbs up for the customer service. Patient enough to answer all my questions! Friendly and helpful! Thank you!!
Level 2. Rookie,Updated on 01 May 2020,Purchased,"Long story short, DO NOT RISK PORTING OVER. 

Absolutely horrible customer service.

Porting over was a process they did not get right on their end. Giga ended up not registering the specific phone number to the correct email address and yet charged me for this unsuccessful porting. 

I asked for help from the live chat since it's the only way to contact them instantly and directly, but the agents complicate things even further, lacked professionalism in responses and offered literally no viable solutions. 

There was no way I could contact them via call or in any store, but only via live chat. Hence, I was basically stranded and scammed since the process of porting over was unsuccessful.

What doesn't help the situation is how Giga responds to all complaints here with the model answer of ""contacting our live chat"". With no solutions provided during live chat, nor evaluation and improvements made in response to the complaints, it really reflects their limited customer care."
Level 3. Wonderkid,Updated on 01 May 2020,Purchased,"[Customer Service]
Great service. Prompt and sincere. Good follow up. Would recommend to family and friends. Thumbs up!"
Level 2. Rookie,Updated on 30 Apr 2020,Purchased,"[Customer Service]
The customer service is really great 
prompt reply and easy to understand and friendly too 😊 


[Network]
Giga uses starhub networks which is great Singapore pioneer carrier  so I don't have to wo"
Level 2. Rookie,Updated on 29 Apr 2020,Purchased,"giga is super value for money! Basically everything you need in a telco. Decided to try their service due to their cheap plans and friendly customer service and I’m Glad to say I wasn’t disappointed. Including the fact that they’re contract-free, with free rollover data, Caller ID and incoming calls and SMS. A great plan with quality customer service and network :) 

Highly recommended!!"
Level 2. Rookie,Updated on 29 Apr 2020,Purchased,"Super friendly customer service team, app is wonderful and customer friendly. Price point is definitely a winning factor as well!"
Level 2. Rookie,Updated on 21 Mar 2020,Purchased,really bad lol please avoid at all costs. if signing up is already so bad and got no customer service can't imagine what will happen if later on you need to contact them for help
Level 3. Wonderkid,Updated on 21 Mar 2020,Purchased,"[Customer Service]
I wish I could put 0 stars. It doesn't exist. Feels like you are trying to ask a wall what 2+2 is. It's obviously 4, but the wall doesn't say anything back. The things I am asking their customer service to do is very normal for CS staff to handle, but they just ignore you. They make you wait for hours, tell you submit feedback, ignore your emails, ignore your submitted feedback. And then at the end they have the cheek to ask you for more patience.

[Ease of porting]
The app and the website are both shit. Full of glitches and I don't even know what device it is designed for, because it doesn't properly work on my computer and it doesn't properly work on my phone. 

[Billing]
If you ever get charged the wrong amount, forget trying to get it back. Get charged $100 for some roaming service you didn't activate? Too bad, it's gone forever. giga! = thief.

[Mobile App]
Awful. Even I could write a better one, honestly. Full of glitches, buttons don't work, popups have no text on them, list goes on."
Level 2. Rookie,Updated on 21 Mar 2020,Purchased,"Pure shit. Warning signs:
- Garbage app, visual glitches all over, buttons don't work, get logged out randomly
-0 customer service. Absolutely none. There are ""chat bots"" which are basically useless. They tell you obvious things, like this is under this menu etc. 
-This company is the same as a carousell/gumtree scam. 
I tried to port my number, got charged, app glitched out and so the location never went in. Tried to contact support, waited 2 hours, got a live agent, they told me to send in the feedb"
Level 3. Wonderkid,Updated on 25 Feb 2020,Purchased,"[Network]
Leveraged on Starhub network, pretty good, i get good coverage even in underground carparks that Singtel has no signal in (in Sengkang area). Dead zones are similar to Starhub's network too. Overall 5/5 can't complain too much about it from my use case.

Do remember to set up the apn (if it's not automatic on your phone)


[Ease of porting]
Simple and straightforward using the giga app. Had some issue on Singtel side when i wanted to port over but giga's process was straightforward, they will send you a message if it succeeds or fails by end of working day,


[Mobile App]
Straightforward and easy to use. Usage information available on the homepage and prices for add-ons are upfront too.

Once in awhile they will offer promos for add-on's in the app and it's attractive for certain demographic of users.


[Billing]
Done through Credit Card payment, the app also reminds you with a countdown on the time to the next billing cycle.


[Customer Service]
Have not found the need to contact any CS staff yet. The in app self service bot provides me with all the help i needed."
Level 2. Rookie,Updated on 20 Jan 2020,Purchased,"The worse Telco in terms of network and customer service.
Bought additional plans for data roaming and idd calls. The most irritating experience, no network from 26 Dec till the last date 29 December I left Philippines.  The worst was, not being able to contact home to find out about my mum who was unwell.  Very stressful, wrote in to express my dissappointment and received a standard answer, sorry to hear about your grievances. Out idd calls are for calling overseas only.
No mention of any form of compensation even for data roaming, and the loss of network e"
Level 4. Prodigy,Posted on 22 Nov 2019,Purchased,"What won it for me after leaving Starhub, are:
1. The sizeable data of their plan (25GB) at a reasonable price, and the option to rollover unused data for 2 months
2. Free caller ID, and 
3. Free incoming call.
4. Upfront and easily understandable terms minus the hunt for hidden clauses in fine print or foot notes. 

  After using the service for a month, in terms of signal strength, be it underground or Tuas, it has been good or alright thus far.

  Support service wise, improvements can be made. It is understandable when a customer needs help for a fix, and to get chat bot responses... high probability it won't go down well. To be fair to Giga, they earnestly did their best to support via email.

  I eventually managed to resolved my initial hiccup with the service, while connected to WIFI that inadvertently rendered direct mobile connection to not work. I redo the APN setting as instructed and then on my phone, choosing to select the network operator automatically, again. No further issues and everything has run smoothly since."
Level 2. Rookie,Posted on 09 Nov 2019,Purchased,"Left Starhub after 20 long years, took a leap of faith with GiGa and i must say no regrets! Experienced poor line connection quality initially but customer services addressed the issue promptly and improved the situation. All in all im saving $40/mth now and im a happy person.

Use code rOoCHj and get $10 off first month subscription! "
Level 4. Prodigy,Posted on 31 Oct 2019,Purchased,"The plan is quite cheap for 25GB and 1000 mins of call. Free caller ID and incoming. The problem is that if you are out of the country, no one can contact you as they do not have IDD on them. The only thing you can do is a data call via their Jetair pack at 1GB for $5.

Underground and mrt connecting seems unstable at times. Other than that, interface, branding and the concept is really nice. Customer service is a livechat - 24 hours too. For no contract, this is worthwhile."
Level 9. God of Wisdom,Posted on 16 Oct 2019,None,"My experience switching over was great, It literally took me one weekend to do it, and seamlessly online.

Here is how i changed my SIM ONLY plan over the weekend in six simple steps saving me $10-15 per day.

Step 1: Look at your current bill (mine was with Circles Life)

Step 2: Figure out why you are overpaying (I was using a ton on calling, and 100 minutes was definitely not enough)

Step 3: Use the Seedly SIM ONLY comparison tool 

Step 4: Personally for me, it came down to these two... between final price differences between GOMO ($20 for 20GB, 200 min and 200 sms) and GIGA ($25 for 25GB,1000 min and 1000 sms)

Step 5: Read reviews (like from here!)

Step 6: Submit Port in transfer (Get discounts from online or here)

Update on experience:
- It has been great so far, since switching over
- Customer service has been really helpful in app, with the cat logo
- App has been easy to use and understand with clear visuals UIUX
- Porting over took one working day
- Less calls were dropped (which is awesome)
- Data was more stable in trains (NEL and Circle Line)

Hope this review really helps you decide as well :) "
Level 6. Master,Updated on 28 Aug 2019,None,"To cancel your line: Press the hamburger menu (bottom left) > SIM services > Cancel Line

--------

I just started using giga! will give it a few more days but I just found out that you can't share your hotspot to anyone, not even my kindle. "
Level 2. Rookie,Updated on 19 Aug 2019,None,"The previous plan I was using was MyRepublic. I was paying $35 monthly for just 12GB data. Network was not bad but their Roaming and others cost a lot compared to giga!
I find giga so much better and perfect for my usage. 
I'm so happy to be paying little for a data which is so much that will never ever exceed my usage for one whole month with free incoming, 1000 mins talk time and 1000 sms. 25GB for just $25 is really worth it! I save a lot! 
Who will never enjoy this much of benefit for a little cost?! Value for money! I should say th"
Level 3. Wonderkid,Posted on 15 Aug 2019,None,"I ditched my (ex)-operator and never looked back. 

Am together with Giga for about 3 months now. Giga is so much cheaper than the traditional mobile lines; with cheaper data cost that allows you to roll over any unused data to the following month! What’s more, it offers free caller ID, incoming calls and 1000mins (not sure who will i be calling but ya) call time with no string attached. 😏

Creating an account and porting over was easy as well. Customer officers were friendly and quite prompt when responding to your enquires through the app. 

However, the coverage at certain locations can be better and the app can be quite laggy hence, when you are contacting the customer service for support or using the app, it is quite annoying. 

Note: All customer services support will be through the app."
Level 2. Rookie,Posted on 15 Aug 2019,None,Signal coverage certainly can be improved. Sometimes when I was not even underground but the reception was quite bad. Customer service was great though because they were very responsive and responsible. Happy with giga overall so far  
Level 2. Rookie,Posted on 14 Aug 2019,None,"Just ported over less than a month ago. So far I'm loving it! Didn't have any problems porting my number over or ordering my new sim card. 

I was debating between Giga and GOMO but eventually went with Giga because of the extra talk time and messages. Plus I've been using Singtel since forever and haven't had a very good experience with them in the past.

The only issue I faced with Giga was after activating my SIM card where I was not able to connect to the internet at all. My 4G was not even appearing on my phone. When I switched to 3G, I had very limited access to the internet. 
Wrote in to their team and by the following day when I woke up, I was given clear instructions on the potential issues that I needed to fix. Plus point to Giga for having quick and clear customer service. But they could have been clearer when I activated the SIM card that I would need to change the data settings. 

Overall, still loving this plan! Way better than my SIM-only plan with Singtel. It was way more expensive and had little hidden fees here and there which I wasn't able to cancel. "
Level 2. Rookie,Updated 3w ago,Purchased,Fuss free! Surfing without worries! Easily port over. Awesome customers service. Never thought will be this easy. Goodbye to contract plans with stingy gbs. 😁☺️🌊
Level 2. Rookie,Updated 3w ago,Purchased,Very good customer service. App has friendly interface. Would gone with this line sooner if I knew it existed
Level 2. Rookie,Updated 4w ago,Purchased,"[Network]
So far so good. I don't have problems with the Network.

[Billing]
Billing goes Giro-like.

[Customer Service]
Friendly customer service...which makes everything better.

[Mobile App]
I'll rate it full stars if GOMO have the ""individual pumps"".... really do hope they adds in this function."
Level 2. Rookie,Updated on 19 Jan 2021,Purchased,"[Customer Service]
GOMO’s overall services such as the porting-in process and network speed and stability are good. However, the termination process leave a lot to be desired. After signing up a new line with Starhub, my mother wanted to cancel her services subscription with GOMO. However, she forgotten her password to her account and decided to reset it via sending a verification email. However, once the password request was submitted, she received nothing in her email. She also tried sending the verification SMS to reset her password to the phone number that w"
Level 2. Rookie,Updated on 18 Jan 2021,Purchased,"I had a terrible experience trying to port into GOMO. I was initially attracted by the attractive promotion and so I chose GOMO. But from the time I chose GOMO, I made a typo to my contact number for the port in and when I contacted the customer service agents, they kept repeating to me what phone number I was enquiring on when I had told them in the conversation about 3times on the number.I felt like they were not hearing me at all. Also, whenever live chat is engaged, there was no indication if an agent would be online at all so oftentimes the customer is left hanging there with their enquiry. Sometimes, it will mention that you are transferred to another agent and someone will tend to you in 5mins but the real timing can be more than 30mins. The extra 5 days of service for the first month is also a joke, because its supposed to start +5 days from the date you signed up for GOMO, I signed up on the 8th and even today on the 18th, I wasn't ported over to GOMO, when i contacted CS on this to change my billing date as I'm being penalized for GOMO's delay in the port in, they told me it is not possible and cited their T&C that customers have to pay for it. I wish they would own up to their delay instead of penalizing the customer on every turn. Very disapppointed with GOMO. I had such a bad start to GOMO, I wouldn't recommend this telco to anyone."
Level 2. Rookie,Updated on 13 Jan 2021,Purchased,[Customer Service] after porting to GOMO I was not receiving my messages for OTP. Michael was patient and resolved my OTP issue over chat. 5 star service
Level 2. Rookie,Updated on 06 Jan 2021,Purchased,"[Customer Service] Only solution provided by the customer service agent named Michael Tattoo Staff ID is CP695328 is to make more payment to GOMO. The whole process need to wait at least a week and still counting, this Telecom service is not recommended at all."
